,Unnamed: 0,location,capital,lat,lon,year,month,new_cases,date,richter
2527,2527,Dominican Republic,Santo Domingo,18.3,-69.59,2022,8,580,8/1/2022,6
2528,2528,Dominican Republic,Santo Domingo,18.3,-69.59,2022,9,580,9/1/2022,6
2529,2529,Dominican Republic,Santo Domingo,18.3,-69.59,2022,10,580,10/1/2022,6
2530,2530,Dominican Republic,Santo Domingo,18.3,-69.59,2022,11,580,11/1/2022,6
2531,2531,Dominican Republic,Santo Domingo,18.3,-69.59,2022,12,580,12/1/2022,6
2532,2532,Dominican Republic,Santo Domingo,18.3,-69.59,2023,1,590,1/1/2023,4
2533,2533,Dominican Republic,Santo Domingo,18.3,-69.59,2023,2,590,2/1/2023,4
2534,2534,Dominican Republic,Santo Domingo,18.3,-69.59,2023,3,590,3/1/2023,5
2535,2535,Dominican Republic,Santo Domingo,18.3,-69.59,2023,4,590,4/1/2023,0
2536,2536,Dominican Republic,Santo Domingo,18.3,-69.59,2023,5,590,5/1/2023,4
2537,2537,Dominican Republic,Santo Domingo,18.3,-69.59,2023,6,590,6/1/2023,0
2538,2538,Dominican Republic,Santo Domingo,18.3,-69.59,2023,7,590,7/1/2023,4
2539,2539,Dominican Republic,Santo Domingo,18.3,-69.59,2023,8,590,8/1/2023,0
2540,2540,Dominican Republic,Santo Domingo,18.3,-69.59,2023,9,600,9/1/2023,3
2541,2541,Dominican Republic,Santo Domingo,18.3,-69.59,2023,10,600,10/1/2023,3
2542,2542,Dominican Republic,Santo Domingo,18.3,-69.59,2023,11,600,11/1/2023,4
2543,2543,Dominican Republic,Santo Domingo,18.3,-69.59,2023,12,600,12/1/2023,3
2544,2544,Ecuador,Quito,-0.15,-78.35,2020,1,600,1/1/2020,5
2545,2545,Ecuador,Quito,-0.15,-78.35,2020,2,600,2/1/2020,5
2546,2546,Ecuador,Quito,-0.15,-78.35,2020,3,600,3/1/2020,6
2547,2547,Ecuador,Quito,-0.15,-78.35,2020,4,600,4/1/2020,6
2548,2548,Ecuador,Quito,-0.15,-78.35,2020,5,600,5/1/2020,6
2549,2549,Ecuador,Quito,-0.15,-78.35,2020,6,600,6/1/2020,6
2550,2550,Ecuador,Quito,-0.15,-78.35,2020,7,610,7/1/2020,6
2551,2551,Ecuador,Quito,-0.15,-78.35,2020,8,610,8/1/2020,6
2552,2552,Ecuador,Quito,-0.15,-78.35,2020,9,610,9/1/2020,6
2553,2553,Ecuador,Quito,-0.15,-78.35,2020,10,620,10/1/2020,6
2554,2554,Ecuador,Quito,-0.15,-78.35,2020,11,620,11/1/2020,6
2555,2555,Ecuador,Quito,-0.15,-78.35,2020,12,620,12/1/2020,6
2556,2556,Ecuador,Quito,-0.15,-78.35,2021,1,620,1/1/2021,6
2557,2557,Ecuador,Quito,-0.15,-78.35,2021,2,630,2/1/2021,6
2558,2558,Ecuador,Quito,-0.15,-78.35,2021,3,630,3/1/2021,6
2559,2559,Ecuador,Quito,-0.15,-78.35,2021,4,630,4/1/2021,6
2560,2560,Ecuador,Quito,-0.15,-78.35,2021,5,630,5/1/2021,6
2561,2561,Ecuador,Quito,-0.15,-78.35,2021,6,630,6/1/2021,6
2562,2562,Ecuador,Quito,-0.15,-78.35,2021,7,630,7/1/2021,6
2563,2563,Ecuador,Quito,-0.15,-78.35,2021,8,630,8/1/2021,6
2564,2564,Ecuador,Quito,-0.15,-78.35,2021,9,630,9/1/2021,6
2565,2565,Ecuador,Quito,-0.15,-78.35,2021,10,630,10/1/2021,6
2566,2566,Ecuador,Quito,-0.15,-78.35,2021,11,640,11/1/2021,6
2567,2567,Ecuador,Quito,-0.15,-78.35,2021,12,640,12/1/2021,6
2568,2568,Ecuador,Quito,-0.15,-78.35,2022,1,640,1/1/2022,7
2569,2569,Ecuador,Quito,-0.15,-78.35,2022,2,640,2/1/2022,6
2570,2570,Ecuador,Quito,-0.15,-78.35,2022,3,650,3/1/2022,6
2571,2571,Ecuador,Quito,-0.15,-78.35,2022,4,650,4/1/2022,6
2572,2572,Ecuador,Quito,-0.15,-78.35,2022,5,650,5/1/2022,6
2573,2573,Ecuador,Quito,-0.15,-78.35,2022,6,650,6/1/2022,6
2574,2574,Ecuador,Quito,-0.15,-78.35,2022,7,650,7/1/2022,6
2575,2575,Ecuador,Quito,-0.15,-78.35,2022,8,650,8/1/2022,6
2576,2576,Ecuador,Quito,-0.15,-78.35,2022,9,650,9/1/2022,6
2577,2577,Ecuador,Quito,-0.15,-78.35,2022,10,650,10/1/2022,6
2578,2578,Ecuador,Quito,-0.15,-78.35,2022,11,650,11/1/2022,6
2579,2579,Ecuador,Quito,-0.15,-78.35,2022,12,660,12/1/2022,6
2580,2580,Ecuador,Quito,-0.15,-78.35,2023,1,660,1/1/2023,6
2581,2581,Ecuador,Quito,-0.15,-78.35,2023,2,660,2/1/2023,5
2582,2582,Ecuador,Quito,-0.15,-78.35,2023,3,660,3/1/2023,4
2583,2583,Ecuador,Quito,-0.15,-78.35,2023,4,670,4/1/2023,0
2584,2584,Ecuador,Quito,-0.15,-78.35,2023,5,670,5/1/2023,0
2585,2585,Ecuador,Quito,-0.15,-78.35,2023,6,670,6/1/2023,0
2586,2586,Ecuador,Quito,-0.15,-78.35,2023,7,670,7/1/2023,0
2587,2587,Ecuador,Quito,-0.15,-78.35,2023,8,670,8/1/2023,0
2588,2588,Ecuador,Quito,-0.15,-78.35,2023,9,670,9/1/2023,0
2589,2589,Ecuador,Quito,-0.15,-78.35,2023,10,670,10/1/2023,0
2590,2590,Ecuador,Quito,-0.15,-78.35,2023,11,670,11/1/2023,0
2591,2591,Ecuador,Quito,-0.15,-78.35,2023,12,680,12/1/2023,0
2592,2592,Egypt,Cairo,30.01,31.14,2020,1,680,1/1/2020,5
2593,2593,Egypt,Cairo,30.01,31.14,2020,2,680,2/1/2020,5
2594,2594,Egypt,Cairo,30.01,31.14,2020,3,680,3/1/2020,5
2595,2595,Egypt,Cairo,30.01,31.14,2020,4,690,4/1/2020,5
2596,2596,Egypt,Cairo,30.01,31.14,2020,5,690,5/1/2020,6
2597,2597,Egypt,Cairo,30.01,31.14,2020,6,690,6/1/2020,6
2598,2598,Egypt,Cairo,30.01,31.14,2020,7,690,7/1/2020,6
2599,2599,Egypt,Cairo,30.01,31.14,2020,8,690,8/1/2020,5
2600,2600,Egypt,Cairo,30.01,31.14,2020,9,700,9/1/2020,5
2601,2601,Egypt,Cairo,30.01,31.14,2020,10,700,10/1/2020,5
2602,2602,Egypt,Cairo,30.01,31.14,2020,11,700,11/1/2020,5
2603,2603,Egypt,Cairo,30.01,31.14,2020,12,700,12/1/2020,6
2604,2604,Egypt,Cairo,30.01,31.14,2021,1,700,1/1/2021,6
2605,2605,Egypt,Cairo,30.01,31.14,2021,2,710,2/1/2021,6
2606,2606,Egypt,Cairo,30.01,31.14,2021,3,710,3/1/2021,6
2607,2607,Egypt,Cairo,30.01,31.14,2021,4,710,4/1/2021,6
2608,2608,Egypt,Cairo,30.01,31.14,2021,5,710,5/1/2021,6
2609,2609,Egypt,Cairo,30.01,31.14,2021,6,710,6/1/2021,6
2610,2610,Egypt,Cairo,30.01,31.14,2021,7,720,7/1/2021,5
2611,2611,Egypt,Cairo,30.01,31.14,2021,8,720,8/1/2021,6
2612,2612,Egypt,Cairo,30.01,31.14,2021,9,720,9/1/2021,6
2613,2613,Egypt,Cairo,30.01,31.14,2021,10,720,10/1/2021,6
2614,2614,Egypt,Cairo,30.01,31.14,2021,11,720,11/1/2021,6
2615,2615,Egypt,Cairo,30.01,31.14,2021,12,720,12/1/2021,6
2616,2616,Egypt,Cairo,30.01,31.14,2022,1,720,1/1/2022,6
2617,2617,Egypt,Cairo,30.01,31.14,2022,2,730,2/1/2022,6
2618,2618,Egypt,Cairo,30.01,31.14,2022,3,730,3/1/2022,6
2619,2619,Egypt,Cairo,30.01,31.14,2022,4,730,4/1/2022,6
2620,2620,Egypt,Cairo,30.01,31.14,2022,5,730,5/1/2022,5
2621,2621,Egypt,Cairo,30.01,31.14,2022,6,730,6/1/2022,5
2622,2622,Egypt,Cairo,30.01,31.14,2022,7,730,7/1/2022,5
2623,2623,Egypt,Cairo,30.01,31.14,2022,8,730,8/1/2022,5
2624,2624,Egypt,Cairo,30.01,31.14,2022,9,730,9/1/2022,5
2625,2625,Egypt,Cairo,30.01,31.14,2022,10,730,10/1/2022,5
2626,2626,Egypt,Cairo,30.01,31.14,2022,11,730,11/1/2022,5
2627,2627,Egypt,Cairo,30.01,31.14,2022,12,740,12/1/2022,5
2628,2628,Egypt,Cairo,30.01,31.14,2023,1,740,1/1/2023,0
2629,2629,Egypt,Cairo,30.01,31.14,2023,2,740,2/1/2023,3
2630,2630,Egypt,Cairo,30.01,31.14,2023,3,740,3/1/2023,0
2631,2631,Egypt,Cairo,30.01,31.14,2023,4,740,4/1/2023,0
2632,2632,Egypt,Cairo,30.01,31.14,2023,5,740,5/1/2023,0
2633,2633,Egypt,Cairo,30.01,31.14,2023,6,740,6/1/2023,0
2634,2634,Egypt,Cairo,30.01,31.14,2023,7,750,7/1/2023,0
2635,2635,Egypt,Cairo,30.01,31.14,2023,8,750,8/1/2023,3
2636,2636,Egypt,Cairo,30.01,31.14,2023,9,750,9/1/2023,0
2637,2637,Egypt,Cairo,30.01,31.14,2023,10,750,10/1/2023,0
2638,2638,Egypt,Cairo,30.01,31.14,2023,11,750,11/1/2023,0
2639,2639,Egypt,Cairo,30.01,31.14,2023,12,750,12/1/2023,0
2640,2640,El Salvador,San Salvador,13.4,-89.1,2020,1,750,1/1/2020,5
2641,2641,El Salvador,San Salvador,13.4,-89.1,2020,2,760,2/1/2020,5
2642,2642,El Salvador,San Salvador,13.4,-89.1,2020,3,760,3/1/2020,5
2643,2643,El Salvador,San Salvador,13.4,-89.1,2020,4,760,4/1/2020,5
2644,2644,El Salvador,San Salvador,13.4,-89.1,2020,5,760,5/1/2020,5
2645,2645,El Salvador,San Salvador,13.4,-89.1,2020,6,760,6/1/2020,5
2646,2646,El Salvador,San Salvador,13.4,-89.1,2020,7,760,7/1/2020,5
2647,2647,El Salvador,San Salvador,13.4,-89.1,2020,8,760,8/1/2020,5
2648,2648,El Salvador,San Salvador,13.4,-89.1,2020,9,760,9/1/2020,5
2649,2649,El Salvador,San Salvador,13.4,-89.1,2020,10,770,10/1/2020,5
2650,2650,El Salvador,San Salvador,13.4,-89.1,2020,11,770,11/1/2020,5
2651,2651,El Salvador,San Salvador,13.4,-89.1,2020,12,770,12/1/2020,5
2652,2652,El Salvador,San Salvador,13.4,-89.1,2021,1,770,1/1/2021,5
2653,2653,El Salvador,San Salvador,13.4,-89.1,2021,2,770,2/1/2021,5
2654,2654,El Salvador,San Salvador,13.4,-89.1,2021,3,780,3/1/2021,5
2655,2655,El Salvador,San Salvador,13.4,-89.1,2021,4,780,4/1/2021,5
2656,2656,El Salvador,San Salvador,13.4,-89.1,2021,5,780,5/1/2021,5
2657,2657,El Salvador,San Salvador,13.4,-89.1,2021,6,780,6/1/2021,5
2658,2658,El Salvador,San Salvador,13.4,-89.1,2021,7,780,7/1/2021,5
2659,2659,El Salvador,San Salvador,13.4,-89.1,2021,8,790,8/1/2021,5
2660,2660,El Salvador,San Salvador,13.4,-89.1,2021,9,790,9/1/2021,5
2661,2661,El Salvador,San Salvador,13.4,-89.1,2021,10,790,10/1/2021,5
2662,2662,El Salvador,San Salvador,13.4,-89.1,2021,11,790,11/1/2021,5
2663,2663,El Salvador,San Salvador,13.4,-89.1,2021,12,790,12/1/2021,5
2664,2664,El Salvador,San Salvador,13.4,-89.1,2022,1,790,1/1/2022,6
2665,2665,El Salvador,San Salvador,13.4,-89.1,2022,2,790,2/1/2022,6
2666,2666,El Salvador,San Salvador,13.4,-89.1,2022,3,790,3/1/2022,5
2667,2667,El Salvador,San Salvador,13.4,-89.1,2022,4,800,4/1/2022,0
2668,2668,El Salvador,San Salvador,13.4,-89.1,2022,5,800,5/1/2022,5
2669,2669,El Salvador,San Salvador,13.4,-89.1,2022,6,810,6/1/2022,5
2670,2670,El Salvador,San Salvador,13.4,-89.1,2022,7,810,7/1/2022,6
2671,2671,El Salvador,San Salvador,13.4,-89.1,2022,8,810,8/1/2022,6
2672,2672,El Salvador,San Salvador,13.4,-89.1,2022,9,820,9/1/2022,4
2673,2673,El Salvador,San Salvador,13.4,-89.1,2022,10,820,10/1/2022,4
2674,2674,El Salvador,San Salvador,13.4,-89.1,2022,11,820,11/1/2022,0
2675,2675,El Salvador,San Salvador,13.4,-89.1,2022,12,820,12/1/2022,4
2676,2676,El Salvador,San Salvador,13.4,-89.1,2023,1,820,1/1/2023,0
2677,2677,El Salvador,San Salvador,13.4,-89.1,2023,2,820,2/1/2023,0
2678,2678,El Salvador,San Salvador,13.4,-89.1,2023,3,820,3/1/2023,0
2679,2679,El Salvador,San Salvador,13.4,-89.1,2023,4,830,4/1/2023,0
2680,2680,El Salvador,San Salvador,13.4,-89.1,2023,5,830,5/1/2023,0
2681,2681,El Salvador,San Salvador,13.4,-89.1,2023,6,830,6/1/2023,0
2682,2682,El Salvador,San Salvador,13.4,-89.1,2023,7,840,7/1/2023,0
2683,2683,El Salvador,San Salvador,13.4,-89.1,2023,8,840,8/1/2023,0
2684,2684,El Salvador,San Salvador,13.4,-89.1,2023,9,840,9/1/2023,0
2685,2685,El Salvador,San Salvador,13.4,-89.1,2023,10,840,10/1/2023,0
2686,2686,El Salvador,San Salvador,13.4,-89.1,2023,11,840,11/1/2023,0
2687,2687,El Salvador,San Salvador,13.4,-89.1,2023,12,840,12/1/2023,0
2688,2688,England,London,51.36,-0.05,2020,1,850,1/1/2020,0
2689,2689,England,London,51.36,-0.05,2020,2,850,2/1/2020,0
2690,2690,England,London,51.36,-0.05,2020,3,850,3/1/2020,0
2691,2691,England,London,51.36,-0.05,2020,4,850,4/1/2020,0
2692,2692,England,London,51.36,-0.05,2020,5,850,5/1/2020,0
2693,2693,England,London,51.36,-0.05,2020,6,850,6/1/2020,0
2694,2694,England,London,51.36,-0.05,2020,7,860,7/1/2020,0
2695,2695,England,London,51.36,-0.05,2020,8,860,8/1/2020,0
2696,2696,England,London,51.36,-0.05,2020,9,860,9/1/2020,0
2697,2697,England,London,51.36,-0.05,2020,10,860,10/1/2020,0
2698,2698,England,London,51.36,-0.05,2020,11,870,11/1/2020,0
2699,2699,England,London,51.36,-0.05,2020,12,870,12/1/2020,0
2700,2700,England,London,51.36,-0.05,2021,1,870,1/1/2021,0
2701,2701,England,London,51.36,-0.05,2021,2,870,2/1/2021,0
2702,2702,England,London,51.36,-0.05,2021,3,870,3/1/2021,0
2703,2703,England,London,51.36,-0.05,2021,4,870,4/1/2021,0
2704,2704,England,London,51.36,-0.05,2021,5,870,5/1/2021,0
2705,2705,England,London,51.36,-0.05,2021,6,880,6/1/2021,0
2706,2706,England,London,51.36,-0.05,2021,7,880,7/1/2021,0
2707,2707,England,London,51.36,-0.05,2021,8,880,8/1/2021,0
2708,2708,England,London,51.36,-0.05,2021,9,880,9/1/2021,0
2709,2709,England,London,51.36,-0.05,2021,10,880,10/1/2021,0
2710,2710,England,London,51.36,-0.05,2021,11,880,11/1/2021,0
2711,2711,England,London,51.36,-0.05,2021,12,880,12/1/2021,0
2712,2712,England,London,51.36,-0.05,2022,1,880,1/1/2022,0
2713,2713,England,London,51.36,-0.05,2022,2,890,2/1/2022,0
2714,2714,England,London,51.36,-0.05,2022,3,890,3/1/2022,0
2715,2715,England,London,51.36,-0.05,2022,4,890,4/1/2022,0
2716,2716,England,London,51.36,-0.05,2022,5,900,5/1/2022,0
2717,2717,England,London,51.36,-0.05,2022,6,900,6/1/2022,0
2718,2718,England,London,51.36,-0.05,2022,7,900,7/1/2022,0
2719,2719,England,London,51.36,-0.05,2022,8,900,8/1/2022,0
2720,2720,England,London,51.36,-0.05,2022,9,900,9/1/2022,0
2721,2721,England,London,51.36,-0.05,2022,10,900,10/1/2022,0
2722,2722,England,London,51.36,-0.05,2022,11,900,11/1/2022,0
2723,2723,England,London,51.36,-0.05,2022,12,900,12/1/2022,0
2724,2724,England,London,51.36,-0.05,2023,1,910,1/1/2023,0
2725,2725,England,London,51.36,-0.05,2023,2,910,2/1/2023,0
2726,2726,England,London,51.36,-0.05,2023,3,910,3/1/2023,0
2727,2727,England,London,51.36,-0.05,2023,4,910,4/1/2023,0
2728,2728,England,London,51.36,-0.05,2023,5,910,5/1/2023,0
2729,2729,England,London,51.36,-0.05,2023,6,920,6/1/2023,0
2730,2730,England,London,51.36,-0.05,2023,7,920,7/1/2023,0
2731,2731,England,London,51.36,-0.05,2023,8,930,8/1/2023,0
2732,2732,England,London,51.36,-0.05,2023,9,930,9/1/2023,0
2733,2733,England,London,51.36,-0.05,2023,10,930,10/1/2023,0
2734,2734,England,London,51.36,-0.05,2023,11,930,11/1/2023,0
2735,2735,England,London,51.36,-0.05,2023,12,930,12/1/2023,0
2736,2736,Equatorial Guinea,Malabo,3.45,8.5,2020,1,940,1/1/2020,3
2737,2737,Equatorial Guinea,Malabo,3.45,8.5,2020,2,940,2/1/2020,5
2738,2738,Equatorial Guinea,Malabo,3.45,8.5,2020,3,940,3/1/2020,3
2739,2739,Equatorial Guinea,Malabo,3.45,8.5,2020,4,940,4/1/2020,4
2740,2740,Equatorial Guinea,Malabo,3.45,8.5,2020,5,940,5/1/2020,4
2741,2741,Equatorial Guinea,Malabo,3.45,8.5,2020,6,940,6/1/2020,4
2742,2742,Equatorial Guinea,Malabo,3.45,8.5,2020,7,950,7/1/2020,5
2743,2743,Equatorial Guinea,Malabo,3.45,8.5,2020,8,950,8/1/2020,4
2744,2744,Equatorial Guinea,Malabo,3.45,8.5,2020,9,950,9/1/2020,3
2745,2745,Equatorial Guinea,Malabo,3.45,8.5,2020,10,950,10/1/2020,3
2746,2746,Equatorial Guinea,Malabo,3.45,8.5,2020,11,950,11/1/2020,3
2747,2747,Equatorial Guinea,Malabo,3.45,8.5,2020,12,950,12/1/2020,4
2748,2748,Equatorial Guinea,Malabo,3.45,8.5,2021,1,960,1/1/2021,4
2749,2749,Equatorial Guinea,Malabo,3.45,8.5,2021,2,960,2/1/2021,4
2750,2750,Equatorial Guinea,Malabo,3.45,8.5,2021,3,960,3/1/2021,4
2751,2751,Equatorial Guinea,Malabo,3.45,8.5,2021,4,960,4/1/2021,4
2752,2752,Equatorial Guinea,Malabo,3.45,8.5,2021,5,970,5/1/2021,4
2753,2753,Equatorial Guinea,Malabo,3.45,8.5,2021,6,970,6/1/2021,4
2754,2754,Equatorial Guinea,Malabo,3.45,8.5,2021,7,970,7/1/2021,4
2755,2755,Equatorial Guinea,Malabo,3.45,8.5,2021,8,970,8/1/2021,4
2756,2756,Equatorial Guinea,Malabo,3.45,8.5,2021,9,980,9/1/2021,5
2757,2757,Equatorial Guinea,Malabo,3.45,8.5,2021,10,980,10/1/2021,4
2758,2758,Equatorial Guinea,Malabo,3.45,8.5,2021,11,980,11/1/2021,4
2759,2759,Equatorial Guinea,Malabo,3.45,8.5,2021,12,980,12/1/2021,4
2760,2760,Equatorial Guinea,Malabo,3.45,8.5,2022,1,980,1/1/2022,5
2761,2761,Equatorial Guinea,Malabo,3.45,8.5,2022,2,980,2/1/2022,3
2762,2762,Equatorial Guinea,Malabo,3.45,8.5,2022,3,990,3/1/2022,4
2763,2763,Equatorial Guinea,Malabo,3.45,8.5,2022,4,990,4/1/2022,3
2764,2764,Equatorial Guinea,Malabo,3.45,8.5,2022,5,990,5/1/2022,4
2765,2765,Equatorial Guinea,Malabo,3.45,8.5,2022,6,990,6/1/2022,4
2766,2766,Equatorial Guinea,Malabo,3.45,8.5,2022,7,990,7/1/2022,4
2767,2767,Equatorial Guinea,Malabo,3.45,8.5,2022,8,990,8/1/2022,4
2768,2768,Equatorial Guinea,Malabo,3.45,8.5,2022,9,990,9/1/2022,3
2769,2769,Equatorial Guinea,Malabo,3.45,8.5,2022,10,990,10/1/2022,4
2770,2770,Equatorial Guinea,Malabo,3.45,8.5,2022,11,990,11/1/2022,3
2771,2771,Equatorial Guinea,Malabo,3.45,8.5,2022,12,990,12/1/2022,4
2772,2772,Equatorial Guinea,Malabo,3.45,8.5,2023,1,990,1/1/2023,2
2773,2773,Equatorial Guinea,Malabo,3.45,8.5,2023,2,1000,2/1/2023,3
2774,2774,Equatorial Guinea,Malabo,3.45,8.5,2023,3,1000,3/1/2023,0
2775,2775,Equatorial Guinea,Malabo,3.45,8.5,2023,4,1000,4/1/2023,0
2776,2776,Equatorial Guinea,Malabo,3.45,8.5,2023,5,1000,5/1/2023,0
2777,2777,Equatorial Guinea,Malabo,3.45,8.5,2023,6,1010,6/1/2023,3
2778,2778,Equatorial Guinea,Malabo,3.45,8.5,2023,7,1010,7/1/2023,0
2779,2779,Equatorial Guinea,Malabo,3.45,8.5,2023,8,1010,8/1/2023,2
2780,2780,Equatorial Guinea,Malabo,3.45,8.5,2023,9,1010,9/1/2023,0
2781,2781,Equatorial Guinea,Malabo,3.45,8.5,2023,10,1010,10/1/2023,0
2782,2782,Equatorial Guinea,Malabo,3.45,8.5,2023,11,1010,11/1/2023,0
2783,2783,Equatorial Guinea,Malabo,3.45,8.5,2023,12,1020,12/1/2023,0
2784,2784,Eritrea,Asmara,15.19,38.55,2020,1,1020,1/1/2020,2
2785,2785,Eritrea,Asmara,15.19,38.55,2020,2,1020,2/1/2020,3
2786,2786,Eritrea,Asmara,15.19,38.55,2020,3,1020,3/1/2020,3
2787,2787,Eritrea,Asmara,15.19,38.55,2020,4,1020,4/1/2020,3
2788,2788,Eritrea,Asmara,15.19,38.55,2020,5,1020,5/1/2020,2
2789,2789,Eritrea,Asmara,15.19,38.55,2020,6,1030,6/1/2020,4
2790,2790,Eritrea,Asmara,15.19,38.55,2020,7,1030,7/1/2020,3
2791,2791,Eritrea,Asmara,15.19,38.55,2020,8,1030,8/1/2020,3
2792,2792,Eritrea,Asmara,15.19,38.55,2020,9,1030,9/1/2020,3
2793,2793,Eritrea,Asmara,15.19,38.55,2020,10,1030,10/1/2020,3
2794,2794,Eritrea,Asmara,15.19,38.55,2020,11,1030,11/1/2020,3
2795,2795,Eritrea,Asmara,15.19,38.55,2020,12,1030,12/1/2020,4
2796,2796,Eritrea,Asmara,15.19,38.55,2021,1,1030,1/1/2021,4
2797,2797,Eritrea,Asmara,15.19,38.55,2021,2,1030,2/1/2021,4
2798,2798,Eritrea,Asmara,15.19,38.55,2021,3,1030,3/1/2021,4
2799,2799,Eritrea,Asmara,15.19,38.55,2021,4,1040,4/1/2021,4
2800,2800,Eritrea,Asmara,15.19,38.55,2021,5,1040,5/1/2021,4
2801,2801,Eritrea,Asmara,15.19,38.55,2021,6,1040,6/1/2021,5
2802,2802,Eritrea,Asmara,15.19,38.55,2021,7,1040,7/1/2021,4
2803,2803,Eritrea,Asmara,15.19,38.55,2021,8,1040,8/1/2021,4
2804,2804,Eritrea,Asmara,15.19,38.55,2021,9,1040,9/1/2021,4
2805,2805,Eritrea,Asmara,15.19,38.55,2021,10,1040,10/1/2021,4
2806,2806,Eritrea,Asmara,15.19,38.55,2021,11,1040,11/1/2021,4
2807,2807,Eritrea,Asmara,15.19,38.55,2021,12,1040,12/1/2021,4
2808,2808,Eritrea,Asmara,15.19,38.55,2022,1,1050,1/1/2022,4
2809,2809,Eritrea,Asmara,15.19,38.55,2022,2,1050,2/1/2022,4
2810,2810,Eritrea,Asmara,15.19,38.55,2022,3,1050,3/1/2022,3
2811,2811,Eritrea,Asmara,15.19,38.55,2022,4,1050,4/1/2022,3
2812,2812,Eritrea,Asmara,15.19,38.55,2022,5,1050,5/1/2022,3
2813,2813,Eritrea,Asmara,15.19,38.55,2022,6,1060,6/1/2022,3
2814,2814,Eritrea,Asmara,15.19,38.55,2022,7,1060,7/1/2022,4
2815,2815,Eritrea,Asmara,15.19,38.55,2022,8,1060,8/1/2022,3
2816,2816,Eritrea,Asmara,15.19,38.55,2022,9,1060,9/1/2022,3
2817,2817,Eritrea,Asmara,15.19,38.55,2022,10,1060,10/1/2022,4
2818,2818,Eritrea,Asmara,15.19,38.55,2022,11,1070,11/1/2022,4
2819,2819,Eritrea,Asmara,15.19,38.55,2022,12,1070,12/1/2022,4
2820,2820,Eritrea,Asmara,15.19,38.55,2023,1,1080,1/1/2023,0
2821,2821,Eritrea,Asmara,15.19,38.55,2023,2,1080,2/1/2023,0
2822,2822,Eritrea,Asmara,15.19,38.55,2023,3,1080,3/1/2023,0
2823,2823,Eritrea,Asmara,15.19,38.55,2023,4,1080,4/1/2023,0
2824,2824,Eritrea,Asmara,15.19,38.55,2023,5,1080,5/1/2023,0
2825,2825,Eritrea,Asmara,15.19,38.55,2023,6,1090,6/1/2023,0
2826,2826,Eritrea,Asmara,15.19,38.55,2023,7,1090,7/1/2023,0
2827,2827,Eritrea,Asmara,15.19,38.55,2023,8,1090,8/1/2023,0
2828,2828,Eritrea,Asmara,15.19,38.55,2023,9,1090,9/1/2023,0
2829,2829,Eritrea,Asmara,15.19,38.55,2023,10,1100,10/1/2023,0
2830,2830,Eritrea,Asmara,15.19,38.55,2023,11,1100,11/1/2023,0
2831,2831,Eritrea,Asmara,15.19,38.55,2023,12,1110,12/1/2023,0
2832,2832,Estonia,Tallinn,59.22,24.48,2020,1,1110,1/1/2020,4
2833,2833,Estonia,Tallinn,59.22,24.48,2020,2,1110,2/1/2020,4
2834,2834,Estonia,Tallinn,59.22,24.48,2020,3,1110,3/1/2020,5
2835,2835,Estonia,Tallinn,59.22,24.48,2020,4,1110,4/1/2020,5
2836,2836,Estonia,Tallinn,59.22,24.48,2020,5,1110,5/1/2020,4
2837,2837,Estonia,Tallinn,59.22,24.48,2020,6,1110,6/1/2020,4
2838,2838,Estonia,Tallinn,59.22,24.48,2020,7,1110,7/1/2020,4
2839,2839,Estonia,Tallinn,59.22,24.48,2020,8,1110,8/1/2020,4
2840,2840,Estonia,Tallinn,59.22,24.48,2020,9,1110,9/1/2020,5
2841,2841,Estonia,Tallinn,59.22,24.48,2020,10,1110,10/1/2020,5
2842,2842,Estonia,Tallinn,59.22,24.48,2020,11,1120,11/1/2020,5
2843,2843,Estonia,Tallinn,59.22,24.48,2020,12,1120,12/1/2020,6
2844,2844,Estonia,Tallinn,59.22,24.48,2021,1,1120,1/1/2021,6
2845,2845,Estonia,Tallinn,59.22,24.48,2021,2,1120,2/1/2021,6
2846,2846,Estonia,Tallinn,59.22,24.48,2021,3,1120,3/1/2021,6
2847,2847,Estonia,Tallinn,59.22,24.48,2021,4,1120,4/1/2021,6
2848,2848,Estonia,Tallinn,59.22,24.48,2021,5,1120,5/1/2021,6
2849,2849,Estonia,Tallinn,59.22,24.48,2021,6,1120,6/1/2021,5
2850,2850,Estonia,Tallinn,59.22,24.48,2021,7,1130,7/1/2021,5
2851,2851,Estonia,Tallinn,59.22,24.48,2021,8,1130,8/1/2021,6
2852,2852,Estonia,Tallinn,59.22,24.48,2021,9,1130,9/1/2021,6
2853,2853,Estonia,Tallinn,59.22,24.48,2021,10,1130,10/1/2021,6
2854,2854,Estonia,Tallinn,59.22,24.48,2021,11,1130,11/1/2021,6
2855,2855,Estonia,Tallinn,59.22,24.48,2021,12,1130,12/1/2021,6
2856,2856,Estonia,Tallinn,59.22,24.48,2022,1,1140,1/1/2022,6
2857,2857,Estonia,Tallinn,59.22,24.48,2022,2,1140,2/1/2022,6
2858,2858,Estonia,Tallinn,59.22,24.48,2022,3,1140,3/1/2022,6
2859,2859,Estonia,Tallinn,59.22,24.48,2022,4,1140,4/1/2022,6
2860,2860,Estonia,Tallinn,59.22,24.48,2022,5,1140,5/1/2022,6
2861,2861,Estonia,Tallinn,59.22,24.48,2022,6,1140,6/1/2022,6
